2024-03-26 12:57:30,483 - INFO - Args parsed succesfully
2024-03-26 12:57:30,483 - INFO - Params: Namespace(emotion_transform_prob=0.0, epochs=100, exp_name='Regular_2', net_name='resnet50')
2024-03-26 12:57:31,357 - INFO - Model was initialized and sent to cuda:0
2024-03-26 12:57:34,014 - INFO - All data has been loaded
2024-03-26 12:57:34,016 - INFO - Got hyper parametrs for current model:
2024-03-26 12:57:34,016 - INFO - batch size=128
2024-03-26 12:57:34,016 - INFO - Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    initial_lr: 0.0006
    lr: 0.0006
    maximize: False
    weight_decay: 0
)
2024-03-26 12:57:34,016 - INFO - <torch.optim.lr_scheduler.CosineAnnealingLR object at 0x7f49392761c0>
2024-03-26 12:57:34,017 - INFO - DataLoaders initialized
2024-03-26 12:57:34,017 - INFO - HyperParams initiliazed, starting training...
2024-03-26 13:16:25,587 - INFO - Finished epoch number 31 | Loss: 4.786947639970958e-05 | Epoch Time: 25.744872093200684
2024-03-26 13:16:25,707 - INFO - 	 In epoch number 32, finished iteration 0 | Running loss: 0.000 | Time from start of this epoch: 0.12 secs
2024-03-26 13:16:36,905 - INFO - 	 In epoch number 32, finished iteration 100 | Running loss: 0.000 | Time from start of this epoch: 11.32 secs
2024-03-26 13:16:48,163 - INFO - 	 In epoch number 32, finished iteration 200 | Running loss: 0.000 | Time from start of this epoch: 22.58 secs
2024-03-26 13:16:50,712 - INFO - Finished epoch number 32 | Loss: 4.416054387524585e-05 | Epoch Time: 25.12469792366028
2024-03-26 13:16:50,842 - INFO - 	 In epoch number 33, finished iteration 0 | Running loss: 0.000 | Time from start of this epoch: 0.13 secs
2024-03-26 13:17:02,315 - INFO - 	 In epoch number 33, finished iteration 100 | Running loss: 0.000 | Time from start of this epoch: 11.60 secs
2024-03-26 13:17:15,379 - INFO - 	 In epoch number 33, finished iteration 200 | Running loss: 0.000 | Time from start of this epoch: 24.67 secs
2024-03-26 13:17:18,578 - INFO - Finished epoch number 33 | Loss: 4.543353381195329e-05 | Epoch Time: 27.86520552635193
2024-03-26 13:17:18,742 - INFO - 	 In epoch number 34, finished iteration 0 | Running loss: 0.000 | Time from start of this epoch: 0.16 secs
2024-03-26 13:17:32,134 - INFO - 	 In epoch number 34, finished iteration 100 | Running loss: 0.000 | Time from start of this epoch: 13.55 secs
2024-03-26 13:17:45,564 - INFO - 	 In epoch number 34, finished iteration 200 | Running loss: 0.000 | Time from start of this epoch: 26.98 secs
2024-03-26 13:17:49,096 - INFO - Finished epoch number 34 | Loss: 4.5765084673353344e-05 | Epoch Time: 30.51650357246399
2024-03-26 13:17:49,234 - INFO - 	 In epoch number 35, finished iteration 0 | Running loss: 0.000 | Time from start of this epoch: 0.14 secs
2024-03-26 13:18:04,779 - INFO - 	 In epoch number 35, finished iteration 100 | Running loss: 0.000 | Time from start of this epoch: 15.68 secs
2024-03-26 13:18:19,301 - INFO - 	 In epoch number 35, finished iteration 200 | Running loss: 0.000 | Time from start of this epoch: 30.20 secs
2024-03-26 13:18:44,277 - INFO - Epoch: 35 | Loss: 0.0001 | Training accuracy: 99.798% | Validation accuracy: 67.595% | Epoch Time: 55.18 secs
2024-03-26 13:18:46,488 - INFO - 	 In epoch number 36, finished iteration 0 | Running loss: 0.000 | Time from start of this epoch: 0.18 secs
2024-03-26 13:19:01,523 - INFO - 	 In epoch number 36, finished iteration 100 | Running loss: 0.000 | Time from start of this epoch: 15.21 secs
2024-03-26 13:19:16,534 - INFO - 	 In epoch number 36, finished iteration 200 | Running loss: 0.000 | Time from start of this epoch: 30.23 secs
2024-03-26 13:19:20,268 - INFO - Finished epoch number 36 | Loss: 5.1296669707048076e-05 | Epoch Time: 33.959821939468384
2024-03-26 13:19:20,428 - INFO - 	 In epoch number 37, finished iteration 0 | Running loss: 0.000 | Time from start of this epoch: 0.16 secs
2024-03-26 13:19:36,363 - INFO - 	 In epoch number 37, finished iteration 100 | Running loss: 0.000 | Time from start of this epoch: 16.09 secs
2024-03-26 13:19:52,388 - INFO - 	 In epoch number 37, finished iteration 200 | Running loss: 0.000 | Time from start of this epoch: 32.12 secs
2024-03-26 13:19:55,871 - INFO - Finished epoch number 37 | Loss: 7.163168133703508e-05 | Epoch Time: 35.60270810127258
2024-03-26 13:19:56,023 - INFO - 	 In epoch number 38, finished iteration 0 | Running loss: 0.000 | Time from start of this epoch: 0.15 secs
2024-03-26 13:20:09,662 - INFO - 	 In epoch number 38, finished iteration 100 | Running loss: 0.000 | Time from start of this epoch: 13.79 secs
2024-03-26 13:20:23,228 - INFO - 	 In epoch number 38, finished iteration 200 | Running loss: 0.000 | Time from start of this epoch: 27.36 secs
2024-03-26 13:20:26,280 - INFO - Finished epoch number 38 | Loss: 8.599596178001815e-05 | Epoch Time: 30.40781307220459
2024-03-26 13:20:26,421 - INFO - 	 In epoch number 39, finished iteration 0 | Running loss: 0.000 | Time from start of this epoch: 0.14 secs
2024-03-26 13:20:40,521 - INFO - 	 In epoch number 39, finished iteration 100 | Running loss: 0.000 | Time from start of this epoch: 14.24 secs
2024-03-26 13:20:54,600 - INFO - 	 In epoch number 39, finished iteration 200 | Running loss: 0.000 | Time from start of this epoch: 28.32 secs
2024-03-26 13:20:58,167 - INFO - Finished epoch number 39 | Loss: 0.00017421469865984152 | Epoch Time: 31.88662815093994
2024-03-26 13:20:58,338 - INFO - 	 In epoch number 40, finished iteration 0 | Running loss: 0.000 | Time from start of this epoch: 0.17 secs
2024-03-26 13:21:13,280 - INFO - 	 In epoch number 40, finished iteration 100 | Running loss: 0.000 | Time from start of this epoch: 15.11 secs
2024-03-26 13:21:26,826 - INFO - 	 In epoch number 40, finished iteration 200 | Running loss: 0.000 | Time from start of this epoch: 28.66 secs
2024-03-26 13:21:49,682 - INFO - Epoch: 40 | Loss: 0.0002 | Training accuracy: 99.188% | Validation accuracy: 66.509% | Epoch Time: 51.51 secs
2024-03-26 13:21:52,261 - INFO - 	 In epoch number 41, finished iteration 0 | Running loss: 0.000 | Time from start of this epoch: 0.17 secs
